"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.85886873241914e-15,0.51404829180718,0.446,0.158,1.59472164318249e-10,"13","MRPS9"
7.8927807700926e-15,0.640270786932317,0.311,0.097,1.60160307386719e-10,"13","SLC9A9"
7.94412875970837e-15,0.575385060046856,0.493,0.184,1.61202260792002e-10,"13","CISD2"
8.12459524955955e-15,0.51878223850694,0.689,0.288,1.64864286804062e-10,"13","MRPS33"
8.86754044260033e-15,0.629876198891197,0.507,0.193,1.79940130661246e-10,"13","IPO7"
8.88551115880899e-15,0.591200942219572,0.669,0.284,1.80304792434552e-10,"13","SMARCC1"
8.97745716114992e-15,0.54790499277859,0.791,0.35,1.82170560714054e-10,"13","MRPL18"
9.03533032579026e-15,0.295690779571212,1,0.982,1.83344922970936e-10,"13","SERF2"
9.12124741172892e-15,0.489198868019129,0.561,0.215,1.85088352478803e-10,"13","RBM42"
9.22088414376159e-15,0.569449235424748,0.973,0.622,1.8711018104521e-10,"13","POMP"
9.22859010616122e-15,0.487707288888912,0.73,0.31,1.87266550434223e-10,"13","RIN3"
9.32210172964098e-15,0.541443203812898,0.682,0.28,1.89164088297875e-10,"13","AKR1B1"
9.353453884583e-15,0.645514366179852,0.345,0.114,1.89800286225958e-10,"13","GPATCH11"
9.5011517893655e-15,0.654320348517714,0.905,0.506,1.92797372109805e-10,"13","NDUFAB1"
9.55640740688208e-15,0.668065952223309,0.378,0.129,1.93918619100451e-10,"13","PRPF4"
9.67871226667957e-15,0.65091802003446,0.378,0.129,1.96400429315462e-10,"13","DDX10"
1.00511453403984e-14,0.536020469010325,0.689,0.274,2.03957841247364e-10,"13","VBP1"
1.02138084532078e-14,0.560827315773133,0.392,0.134,2.07258601132492e-10,"13","SUDS3"
1.02536123426397e-14,0.481356321109401,0.514,0.191,2.08066301656844e-10,"13","ORAI3"
1.0638099784939e-14,0.596778437037444,0.574,0.233,2.15868320835982e-10,"13","FKBP15"
1.14110413075984e-14,0.386458754991808,0.858,0.377,2.31552850213786e-10,"13","SNX10"
1.1442962488597e-14,0.53022952603051,0.392,0.133,2.3220059481861e-10,"13","ENDOG"
1.20030148965179e-14,0.674141759660852,0.324,0.104,2.43565178280141e-10,"13","AC093673.1"
1.2603710766785e-14,0.466603282146521,0.277,0.081,2.55754498879601e-10,"13","TFB1M"
1.29941173942732e-14,0.495273860378222,0.601,0.239,2.63676630164592e-10,"13","MCMBP"
1.34589943819921e-14,0.595682093517393,0.432,0.157,2.73109913999383e-10,"13","HPS3"
1.3476814152228e-14,1.17474212089616,0.257,0.076,2.73471512777011e-10,"13","GCNT2"
1.41021191314569e-14,0.570432558163936,0.439,0.159,2.86160201415524e-10,"13","SLC25A1"
1.47317334712729e-14,0.31845022428161,0.432,0.149,2.9893633559907e-10,"13","BOD1"
1.48547258811903e-14,0.540549385782106,0.541,0.209,3.01432097581114e-10,"13","RFXANK"
1.51664286006707e-14,0.539454939096568,0.52,0.197,3.0775716916481e-10,"13","SUPT6H"
1.53641586622262e-14,0.551023530440817,0.257,0.074,3.11769507573894e-10,"13","CD38"
1.53646057560232e-14,0.429994073095565,0.662,0.266,3.11778580001222e-10,"13","GTPBP6"
1.58266199974386e-14,0.596911472295651,0.466,0.176,3.21153772988025e-10,"13","LIMD1"
1.58811830539307e-14,0.488967235631152,0.736,0.311,3.22260966530361e-10,"13","MCTS1"
1.59058080198793e-14,0.543419794952647,0.459,0.169,3.22760656339392e-10,"13","MRE11"
1.59065369590396e-14,0.514847857856832,0.973,0.66,3.22775447972831e-10,"13","RNASET2"
1.59860599109146e-14,0.37559994706788,0.351,0.115,3.2438912771228e-10,"13","TM2D2"
1.64981448478962e-14,0.500494482242551,0.453,0.162,3.3478035525351e-10,"13","NOA1"
1.67575294095164e-14,0.731282401498115,0.345,0.114,3.40043786777907e-10,"13","IMPACT"
1.67821252988509e-14,0.48526700064579,0.899,0.452,3.40542886564283e-10,"13","USF2"
1.68995545492361e-14,0.648905485975606,0.358,0.119,3.429257609131e-10,"13","VPS35L"
1.70003130026457e-14,0.48130003659249,1,0.712,3.44970351449687e-10,"13","SEC61B"
1.79987898026158e-14,0.584929128721904,0.378,0.128,3.6523144267468e-10,"13","WDR18"
1.81176944348965e-14,0.405447423512778,0.601,0.239,3.67644255472921e-10,"13","KRCC1"
1.81387007773334e-14,0.523558487532028,0.662,0.279,3.6807051617365e-10,"13","POLK"
1.86393122209935e-14,0.68529471740243,0.338,0.11,3.78228923588401e-10,"13","TPK1"
1.90395261236661e-14,0.489019095641465,0.764,0.333,3.86350064101432e-10,"13","IFNGR1"
1.94139074362677e-14,0.372801292303913,0.568,0.217,3.93947009696744e-10,"13","MPHOSPH10"
1.95121482428474e-14,0.710762663956613,0.439,0.162,3.95940512143859e-10,"13","SPOPL"
1.95623072232547e-14,0.540992459474506,0.743,0.326,3.96958338174284e-10,"13","FLII"
