"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.6318708836161e-06,0.918542275840049,0.445,0.315,0.0255502024247773,"0","Plekhf2"
1.66292875471798e-06,0.889314582665994,0.5,0.365,0.0260364755126193,"0","Robo1"
1.70648537003118e-06,0.520171233010335,0.754,0.701,0.0267184414385781,"0","Nedd4l"
1.96175853981157e-06,0.54443683718201,0.777,0.723,0.0307152534578297,"0","Hist3h2a"
2.02469780824648e-06,1.32389978184512,0.289,0.168,0.0317006935837151,"0","Gm26604"
2.09588702146445e-06,0.891431450968829,0.625,0.568,0.0328153030950689,"0","Lrpap1"
2.28627006434879e-06,0.449863788866403,0.719,0.596,0.0357961303975091,"0","Tnik"
2.90815786548641e-06,0.47525742815595,0.73,0.682,0.0455330276999207,"0","Cited2"
3.32521597330741e-06,0.266286111691754,0.945,0.962,0.0520629064940741,"0","Dynll1"
3.32583877706472e-06,0.869360718600179,0.469,0.362,0.0520726577325023,"0","Aff3"
3.42417204299357e-06,1.12553205075012,0.34,0.223,0.0536122616771503,"0","Sema6d"
5.61124454036759e-06,0.511661923746785,0.723,0.736,0.0878552557685354,"0","Peli1"
